product_id,image_url
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-18.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-3.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-11.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-14.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-5.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-9.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-22.jpg
5,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15f-5g-7.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/m/u/mua-redmi-note-14-pro-plus-5g-gia-re.jpg
6,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/a/m/am-thanh-xiaomi-note-14-pro-plus-5g-cao-cap.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-dien-thoai-xiaomi-redmi-note-14-pro-plus-6-67inch.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/x/i/xiaomi_redmi_note_14_pro_plus_5g_8gb_256gb_-_2.png
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/x/i/xiaomi_redmi_note_14_pro_plus_5g_8gb_256gb_-_4.png
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/x/i/xiaomi_redmi_note_14_pro_plus_5g_8gb_256gb_-_1.png
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/x/i/xiaomi_redmi_note_14_pro_plus_5g_8gb_256gb_-_3.png
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/t/h/thiet-ke-mat-lung-xiaomi-redmi-note-14-5g-pro-plus-chinh-hang.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/camera-redmi-note-14-pro-plus-50mp.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/x/i/xiaomi_redmi_note_14_pro_plus_5g_8gb_256gb_-_5.png
